0.00000E+0  2.31850E-8  9.30500E-2  2.48700E+2  2.42812E-6  4.82213E+3
1.00000E-1  3.42300E-5  1.25630E-1  0.00000E+0  0.00000E+0  0.00000E+0
2.00000E-1  6.84350E-5  1.48130E-1  0.00000E+0  0.00000E+0  0.00000E+0
3.00000E-1  1.02600E-4  1.64940E-1  0.00000E+0  0.00000E+0  0.00000E+0
4.00000E-1  1.36800E-4  1.79760E-1  0.00000E+0  0.00000E+0  0.00000E+0
5.00000E-1  1.71000E-4  1.94570E-1  0.00000E+0  0.00000E+0  0.00000E+0
6.00000E-1  2.05250E-4  2.10500E-1  0.00000E+0  0.00000E+0  0.00000E+0
7.00000E-1  2.39400E-4  2.25340E-1  0.00000E+0  0.00000E+0  0.00000E+0
8.00000E-1  2.73650E-4  2.40200E-1  0.00000E+0  0.00000E+0  0.00000E+0
9.00000E-1  3.07850E-4  2.55050E-1  0.00000E+0  0.00000E+0  0.00000E+0
1.00000E+0  3.42050E-4  2.69900E-1  0.00000E+0  0.00000E+0  0.00000E+0
1.00000E+0  3.42050E-4  2.84730E-1  0.00000E+0  0.00000E+0  0.00000E+0
9.00000E-1  3.07850E-4  2.99600E-1  0.00000E+0  0.00000E+0  0.00000E+0
8.00000E-1  2.73650E-4  3.14460E-1  0.00000E+0  0.00000E+0  0.00000E+0
7.00000E-1  2.39400E-4  3.29320E-1  0.00000E+0  0.00000E+0  0.00000E+0
6.00000E-1  2.05200E-4  3.44180E-1  0.00000E+0  0.00000E+0  0.00000E+0
5.00000E-1  1.71000E-4  3.60310E-1  0.00000E+0  0.00000E+0  0.00000E+0
4.00000E-1  1.36800E-4  3.75190E-1  0.00000E+0  0.00000E+0  0.00000E+0
3.00000E-1  1.02600E-4  3.90060E-1  0.00000E+0  0.00000E+0  0.00000E+0
2.00000E-1  6.84300E-5  4.10610E-1  0.00000E+0  0.00000E+0  0.00000E+0
1.00000E-1  3.42350E-5  4.33130E-1  0.00000E+0  0.00000E+0  0.00000E+0
0.00000E+0  2.32200E-8  4.76840E-1  0.00000E+0  0.00000E+0  0.00000E+0
